Player,Champion,Role,Level,Kills,Deaths,Assists,KDA,CS,CS in Team's Jungle,CS in Enemy Jungle,CSM,Golds,GPM,GOLD%,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,WPM,VWPM,WCPM,VS%,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total damage taken,Total Time Spent Dead,Consumables purchased,Items Purchased,Shutdown bounty collected,Shutdown bounty lost
Zeus,Sion,TOP,16,2,3,9,3.7,227,6,,7.5,11737,390,19.6%,33,14,3,11,10,1.1,0.47,0.37,0.1,14.7%,14762,9293,5116,353,491,17.3%,0.37,64.7%,,0,0,0,0,325,6,113,0,0,1157,1157,4438,1679,56355,0,33,472,28076,56,15,37,0,150
Oner,Viego,JUNGLE,15,4,4,6,2.5,187,151,,6.2,11631,387,19.4%,54,9,14,9,7,1.8,0.3,0.3,0.47,24.1%,7077,6262,582,233,235,8.3%,0.33,58.8%,1,1,0,0,0,719,15,304,0,0,2494,2494,15699,55,21381,0,9,204,28806,73,8,21,0,400
Faker,Ahri,MID,16,2,1,8,10,233,4,,7.7,11926,397,19.9%,24,9,3,7,6,0.8,0.3,0.23,0.1,10.7%,20836,3849,12760,4227,693,24.4%,0.33,58.8%,1,0,0,0,0,150,-7,-555,-1,0,4705,4705,7456,0,10362,0,23,82,16358,30,9,25,0,0
Gumayusi,Zeri,ADC,15,9,0,3,Perfect KDA,359,30,,11.9,16842,560,28.1%,47,14,16,6,6,1.56,0.47,0.2,0.53,21%,30638,21746,8174,718,1019,35.8%,0.4,70.6%,,1,1,0,0,1388,21,399,1,0,12040,12040,3578,0,26846,0,11,172,15681,0,7,22,0,0
Keria,Yuumi,SUPPORT,13,0,0,12,Perfect KDA,4,0,,0.1,7833,261,13.1%,66,45,0,12,12,2.2,1.5,0.4,0,29.5%,12253,76,12177,0,408,14.3%,0.4,70.6%,,0,0,0,0,271,-28,481,0,0,1038,1038,7139,5491,1847,10013,24,244,3872,0,13,27,0,0
Doran,Kayle,TOP,16,3,5,2,1,283,12,,9.4,13486,449,27.3%,30,13,5,5,4,1,0.43,0.17,0.17,14.1%,16903,4571,11001,1331,562,32.9%,0.17,62.5%,,1,0,0,0,-325,-6,-113,0,0,3095,3095,11873,1394,18451,0,9,271,25832,86,6,23,150,0
Peanut,Wukong,JUNGLE,13,3,4,2,1.3,151,129,,5,9521,317,19.3%,49,7,17,5,5,1.63,0.23,0.17,0.57,23%,7571,6198,939,434,252,14.7%,0.17,62.5%,,0,0,0,0,-719,-15,-304,0,0,0,0,10953,0,28341,0,7,41,27133,125,6,21,400,0
Chovy,Gragas,MID,15,1,5,5,1.2,213,12,,7.1,9077,302,18.4%,30,14,4,6,6,1,0.47,0.2,0.13,14.1%,15023,729,14294,0,500,29.2%,0.2,75%,1,0,0,0,0,-150,7,555,1,0,0,0,10602,0,21923,0,40,505,30048,200,8,35,0,0
Peyz,Draven,ADC,14,0,2,3,1.5,279,9,,9.3,10814,360,21.9%,22,11,6,5,5,0.73,0.37,0.17,0.2,10.3%,10724,9683,845,196,357,20.9%,0.1,37.5%,,0,0,0,0,-1388,-21,-399,-1,0,120,120,3475,0,8991,0,7,118,13638,21,6,22,0,0
Delight,Milio,SUPPORT,12,1,1,4,5,49,0,,1.6,6490,216,13.1%,82,41,10,9,8,2.73,1.36,0.3,0.33,38.5%,1204,300,904,0,40,2.3%,0.17,62.5%,,0,0,0,0,-271,28,-481,0,0,44,44,6700,3951,7394,5791,9,110,10389,27,11,25,0,0
Doran,Jax,TOP,16,0,5,8,1.6,208,5,,6.4,9695,300,17.2%,28,15,6,3,3,0.87,0.46,0.09,0.19,10.2%,12394,5305,6862,227,383,17.5%,0.25,53.3%,,0,0,0,0,-1804,-48,-1648,-1,0,2702,2702,2796,0,21067,0,14,146,27118,136,4,21,0,0
Peanut,Maokai,JUNGLE,14,1,1,13,14,135,123,,4.2,9464,292,16.8%,42,14,10,14,14,1.3,0.43,0.43,0.31,15.3%,9491,1165,7817,509,293,13.4%,0.43,93.3%,,0,0,0,0,-1257,-25,-1091,-1,0,425,425,16392,1685,30383,0,59,534,25572,33,15,27,0,0
Chovy,Annie,MID,15,1,2,10,5.5,240,4,,7.4,10394,321,18.4%,42,10,11,7,7,1.3,0.31,0.22,0.34,15.3%,15110,1156,13727,227,467,21.4%,0.34,73.3%,,0,0,0,0,262,16,359,0,0,1965,1965,1188,0,9793,2506,26,373,12823,70,9,31,0,0
Peyz,Zeri,ADC,16,11,1,3,14,388,66,,12,18547,573,32.8%,62,11,24,2,2,1.92,0.34,0.06,0.74,22.6%,31801,21635,8641,1525,983,45%,0.43,93.3%,,0,1,0,1,-752,14,579,1,0,10417,10417,5126,0,17471,0,13,289,15066,21,3,21,1000,100
Delight,Milio,SUPPORT,13,2,2,11,6.5,38,0,,1.2,8400,260,14.9%,100,65,9,17,17,3.09,2.01,0.53,0.28,36.5%,1946,582,1241,123,60,2.8%,0.4,86.7%,,0,0,0,0,408,1,60,0,0,1340,1340,6018,4341,4333,4494,8,79,8165,35,19,36,50,0
Zeus,Gragas,TOP,15,2,4,5,1.8,220,5,,6.8,11323,350,20.1%,27,9,5,6,5,0.83,0.28,0.19,0.15,9.2%,16242,956,15286,0,502,25.7%,0.22,63.6%,1,0,0,0,0,1804,48,1648,1,0,1721,1721,10725,0,20398,0,42,386,23517,141,8,25,0,50
Oner,Viego,JUNGLE,13,4,4,5,2.3,167,140,,5.2,10849,335,19.2%,58,15,15,14,12,1.79,0.46,0.43,0.46,19.7%,8051,6744,828,479,249,12.8%,0.28,81.8%,,0,0,0,0,1257,25,1091,1,0,332,332,11914,51,25256,0,12,143,24977,156,13,30,0,300
Faker,Ahri,MID,16,0,1,4,4,258,4,,8,10667,330,18.9%,59,24,10,5,5,1.82,0.74,0.15,0.31,20%,10305,698,7131,2476,318,16.3%,0.12,36.4%,,0,0,0,0,-262,-16,-359,0,0,2193,2193,5447,0,11695,0,12,52,15822,0,5,20,0,0
Gumayusi,Draven,ADC,15,5,1,2,7,327,29,,10.1,16795,519,29.8%,34,15,9,6,6,1.05,0.46,0.19,0.28,11.5%,22311,21880,0,431,689,35.3%,0.22,63.6%,,0,0,0,0,752,-14,-579,-1,1,2179,2179,10304,0,10055,0,13,147,16580,0,8,30,100,700
Keria,Blitzcrank,SUPPORT,10,0,5,7,1.4,35,0,,1.1,6740,208,12%,117,68,12,25,22,3.61,2.1,0.77,0.37,39.7%,6222,1501,3828,893,192,9.9%,0.22,63.6%,,0,0,0,0,-408,-1,-60,0,0,0,0,1160,0,8175,0,34,190,12060,108,27,39,0,0
Rascal,Cho,TOP,12,1,3,1,0.7,164,1,,7.5,6954,320,22.7%,17,10,3,6,6,0.78,0.46,0.28,0.14,14.5%,8877,928,5745,2204,408,26.3%,0.09,100%,,0,0,0,0,-1527,-5,-1057,-1,0,88,88,4469,0,20258,0,57,560,22354,105,7,25,150,0
Croco,Viego,JUNGLE,10,0,3,1,0.3,111,102,,5.1,5831,268,19%,28,6,9,6,5,1.29,0.28,0.28,0.41,23.9%,5117,3918,754,445,235,15.2%,0.05,50%,,0,0,0,0,-1162,-20,-459,0,0,0,0,9800,0,11938,0,7,194,19637,88,6,19,0,0
Kyeahoo,K,MID,12,0,3,1,0.3,160,0,,7.4,6210,286,20.2%,13,7,4,3,2,0.6,0.32,0.14,0.18,11.1%,5197,4006,601,590,239,15.4%,0.05,50%,,0,0,0,0,-2158,-30,-1477,-1,0,0,0,1276,0,14035,207,12,321,15327,102,5,18,0,0
Paduck,Aphelios,ADC,11,1,2,1,1,185,6,,8.5,7378,339,24.1%,16,9,5,3,2,0.74,0.41,0.14,0.23,13.7%,13202,10258,2308,636,607,39.1%,0.09,100%,,0,0,0,0,-2195,-23,-1089,-1,0,0,0,2167,0,7016,0,11,128,7529,21,4,15,0,0
BeryL,Milio,SUPPORT,9,0,2,1,0.5,29,0,,1.3,4299,198,14%,43,24,5,9,8,1.98,1.1,0.41,0.23,36.8%,1349,243,1106,0,62,4%,0.05,50%,,0,0,0,0,-874,2,276,0,0,0,0,3526,2768,2310,3040,9,47,5322,52,11,22,0,0
Canna,Gnar,TOP,13,0,0,10,Perfect KDA,187,8,,8.6,9182,422,20%,24,10,4,5,4,1.1,0.46,0.23,0.18,13.9%,14156,11964,2192,0,651,26.4%,0.46,76.9%,,0,0,0,0,1527,5,1057,1,0,7297,7297,5360,0,10244,0,21,312,14961,0,6,17,0,0
Canyon,Sion,JUNGLE,11,0,1,8,8,148,135,,6.8,7963,366,17.3%,21,6,4,6,4,0.97,0.28,0.28,0.18,12.1%,4642,2383,1904,355,214,8.6%,0.37,61.5%,,0,0,0,0,1162,20,459,0,0,820,820,8138,489,22744,0,12,495,16003,36,7,18,0,0
ShowMaker,Ahri,MID,14,4,0,5,Perfect KDA,219,4,,10.1,10518,484,22.9%,26,10,6,6,6,1.2,0.46,0.28,0.28,15%,16100,2263,9811,4026,741,30%,0.41,69.2%,,1,0,0,0,2158,30,1477,1,0,3182,3182,2371,0,4923,0,10,39,7304,0,8,21,0,0
Deft,Draven,ADC,12,7,0,5,Perfect KDA,193,8,,8.9,12074,556,26.3%,26,10,4,4,4,1.2,0.46,0.18,0.18,15%,14884,14392,0,492,685,27.7%,0.55,92.3%,,1,0,0,0,2195,23,1089,1,0,4845,4845,2463,466,2961,0,9,75,5374,0,6,19,0,0
Kellin,Pyke,SUPPORT,9,2,1,4,6,28,0,,1.3,6162,284,13.4%,76,42,9,7,6,3.5,1.93,0.32,0.41,43.9%,3889,2669,0,1220,179,7.2%,0.28,46.2%,,0,0,0,0,874,-2,-276,0,0,624,624,1790,0,3199,0,10,28,6245,0,9,19,0,150
Rascal,Jax,TOP,18,4,2,4,4,302,34,,8.8,15362,446,24.1%,56,15,16,7,6,1.63,0.44,0.2,0.46,16.6%,12558,6676,5882,0,365,20.4%,0.23,61.5%,,0,0,0,0,1103,10,345,0,0,5907,5907,7065,0,22017,0,19,187,26085,76,11,26,0,150
Croco,Nautilus,JUNGLE,15,0,4,11,2.8,161,151,,4.7,10726,312,16.8%,54,16,9,16,14,1.57,0.46,0.46,0.26,16%,5707,794,4783,130,166,9.3%,0.32,84.6%,,0,0,0,0,48,-22,-127,0,0,0,0,7252,0,62159,0,39,711,20073,159,18,43,0,0
Kyeahoo,K,MID,17,4,2,5,4.5,246,2,,7.1,13178,383,20.7%,25,9,3,8,6,0.73,0.26,0.23,0.09,7.4%,10237,6510,1601,2126,297,16.7%,0.26,69.2%,,1,0,0,0,-154,0,-273,0,0,2105,2105,6880,0,42578,338,29,546,28243,73,9,30,650,0
Paduck,Zeri,ADC,17,5,1,5,10,362,30,,10.5,16656,484,26.1%,62,21,19,10,9,1.8,0.61,0.29,0.55,18.4%,28274,19074,7400,1800,821,46%,0.29,76.9%,1,0,1,0,0,318,6,634,1,0,1561,1561,9420,0,22004,0,12,238,19068,38,11,29,350,100
BeryL,Rakan,SUPPORT,11,0,4,7,1.8,43,0,,1.2,7872,229,12.3%,140,86,16,20,18,4.07,2.5,0.58,0.46,41.5%,4642,361,3955,326,135,7.6%,0.2,53.8%,,0,0,0,0,288,24,-101,0,0,143,143,6622,2603,18662,2609,31,75,18146,135,22,37,0,0
Canna,Sion,TOP,16,1,4,10,2.8,249,0,,7.2,11252,327,19.6%,43,12,12,7,7,1.25,0.35,0.2,0.35,14.1%,15274,6704,7911,659,444,17.3%,0.32,84.6%,,0,0,0,0,-1103,-10,-345,0,0,3117,3117,5233,0,68453,0,40,666,27646,76,10,31,0,0
Canyon,Wukong,JUNGLE,15,5,1,8,13,226,186,,6.6,12231,355,21.3%,73,13,27,11,11,2.12,0.38,0.32,0.78,24%,14206,11021,1444,1741,413,16.1%,0.38,100%,,2,0,0,0,-48,22,127,0,0,813,813,18415,0,34248,0,23,303,33309,51,13,33,100,500
ShowMaker,Annie,MID,16,3,4,10,3.3,263,4,,7.6,12178,354,21.2%,47,15,14,16,13,1.36,0.44,0.46,0.41,15.5%,19541,1491,16975,1075,568,22.2%,0.38,100%,,1,0,0,0,154,0,273,0,0,0,0,570,0,11414,2408,44,490,13752,123,19,40,0,150
Deft,Ezreal,ADC,15,3,3,8,3.7,334,19,,9.7,14693,427,25.5%,62,22,22,10,10,1.8,0.64,0.29,0.64,20.4%,29634,19510,7646,2478,861,33.6%,0.32,84.6%,,0,0,0,0,-318,-6,-634,-1,0,1051,1051,1489,0,10652,0,18,411,13672,66,12,29,150,350
Kellin,Yuumi,SUPPORT,12,1,1,12,13,6,0,,0.2,7185,209,12.5%,79,47,4,11,9,2.29,1.37,0.32,0.12,26%,9455,428,8223,804,275,10.7%,0.38,100%,,0,0,0,0,-288,-24,101,0,0,304,304,9779,9287,1975,8093,28,256,3710,43,13,29,0,0
Canna,Ornn,TOP,18,0,3,11,3.7,253,0,,6.1,13267,322,17.8%,41,13,9,9,8,1,0.32,0.22,0.22,10.8%,17389,4837,12552,0,423,15.1%,0.27,55%,,0,0,0,0,-170,-22,-497,-1,0,2854,2854,9351,0,73605,0,36,456,38574,129,12,36,0,0
Canyon,Viego,JUNGLE,17,2,2,11,6.5,204,182,,5,13194,321,17.7%,54,14,9,19,12,1.31,0.34,0.46,0.22,14.3%,12759,10293,1318,1148,310,11.1%,0.32,65%,,0,0,0,0,1008,18,847,0,0,931,931,25325,0,50917,0,12,223,40710,55,16,35,0,0
ShowMaker,Annie,MID,18,1,2,18,9.5,269,4,,6.5,13839,336,18.6%,59,18,12,12,12,1.43,0.44,0.29,0.29,15.6%,27161,1379,24671,1111,660,23.6%,0.46,95%,,0,0,0,0,542,16,-116,0,0,1721,1721,4491,0,17000,4939,32,400,22086,101,16,42,0,0
Deft,Zeri,ADC,18,15,2,3,9,517,73,,12.6,24573,597,33%,100,18,56,7,4,2.43,0.44,0.17,1.36,26.5%,54028,39257,13291,1480,1313,46.9%,0.44,90%,,3,1,0,0,-99,2,-566,0,0,8476,8476,20870,0,40469,0,11,394,41162,60,13,42,1000,600
Kellin,Lulu,SUPPORT,15,2,2,17,9.5,39,0,,0.9,9703,236,13%,124,71,13,17,17,3.01,1.73,0.41,0.32,32.8%,3881,654,3227,0,94,3.4%,0.46,95%,,0,0,0,0,-679,18,192,0,0,133,133,5114,2612,6267,11500,17,163,13350,71,20,40,0,0
Rascal,Jax,TOP,18,4,3,5,3,323,36,,7.8,16611,404,23.8%,62,18,18,9,6,1.51,0.44,0.22,0.44,12.9%,22246,9406,12660,180,541,17.7%,0.22,81.8%,1,0,0,0,0,170,22,497,1,1,3386,3386,10492,0,49975,0,18,197,38537,113,9,27,600,450
Croco,Maokai,JUNGLE,15,2,6,3,0.8,159,125,,3.9,11096,270,15.9%,63,16,13,15,14,1.53,0.39,0.36,0.32,13.2%,15868,635,12653,2580,386,12.6%,0.12,45.5%,,0,0,0,0,-1008,-18,-847,0,0,0,0,29614,5465,71552,0,66,530,49823,229,16,32,0,0
Kyeahoo,Jayce,MID,18,5,4,2,1.8,288,15,,7,15610,379,22.4%,63,25,4,12,10,1.53,0.61,0.29,0.1,13.2%,30059,25680,3287,1092,730,23.9%,0.17,63.6%,1,1,0,0,0,-542,-16,116,0,0,1024,1024,3212,0,23456,0,10,231,23927,138,14,33,0,400
Paduck,Varus,ADC,18,0,3,6,2,361,21,,8.8,15880,386,22.7%,61,21,6,8,8,1.48,0.51,0.19,0.15,12.7%,43951,34138,9497,316,1068,34.9%,0.15,54.5%,,0,0,0,0,99,-2,566,0,0,4710,4710,2686,0,12907,0,50,595,18545,78,12,29,0,150
BeryL,Ashe,SUPPORT,13,0,4,5,1.3,55,0,,1.3,10616,258,15.2%,230,118,39,22,22,5.59,2.87,0.53,0.95,48%,13642,11260,2382,0,332,10.8%,0.12,45.5%,,0,0,0,0,679,-18,-192,0,0,2369,2369,5480,1163,9284,0,55,617,17071,81,26,41,0,0
DuDu,Poppy,TOP,16,1,0,4,Perfect KDA,270,0,,8.6,11079,352,19.8%,18,6,4,0,0,0.57,0.19,0,0.13,6.8%,26493,15706,10787,0,841,40.1%,0.16,62.5%,,0,0,0,0,73,6,243,0,0,2818,2818,9669,0,64296,0,32,756,30937,0,2,21,200,0
YoungJae,Sejuani,JUNGLE,14,0,0,5,Perfect KDA,191,168,,6.1,9550,303,17.1%,72,17,17,15,15,2.29,0.54,0.48,0.54,27.2%,7711,3532,3722,457,245,11.7%,0.16,62.5%,,0,0,0,0,159,-8,-265,0,1,134,134,12929,1000,38653,0,14,290,20460,0,16,34,0,0
Bulldog,Jayce,MID,17,1,1,5,6,301,20,,9.6,13430,427,24%,36,15,11,4,4,1.14,0.48,0.13,0.35,13.6%,14610,13294,660,656,464,22.1%,0.19,75%,,0,0,0,0,912,2,490,0,0,6625,6625,890,0,9299,0,2,119,11019,44,5,29,0,150
Taeyoon,Aphelios,ADC,15,5,0,2,Perfect KDA,305,16,,9.7,14288,454,25.6%,42,16,10,7,7,1.33,0.51,0.22,0.32,15.8%,16381,14035,2346,0,520,24.8%,0.22,87.5%,,1,0,0,0,787,8,595,1,0,6844,6844,4885,0,12144,0,7,202,7289,0,9,22,0,0
Jun,Milio,SUPPORT,12,1,1,6,7,35,0,,1.1,7506,238,13.4%,97,54,11,15,15,3.08,1.72,0.48,0.35,36.6%,836,277,559,0,27,1.3%,0.22,87.5%,,0,0,0,0,561,3,265,1,0,1042,1042,3445,1892,4664,5005,8,44,6418,31,17,31,0,0
Morgan,Gragas,TOP,16,1,2,0,0.5,252,4,,8,10476,333,21.8%,26,11,4,9,7,0.83,0.35,0.29,0.13,11.2%,21753,2026,19727,0,691,41.6%,0.03,50%,,0,0,0,0,-73,-6,-243,0,0,1397,1397,22201,0,45981,0,50,1256,40351,38,11,33,0,0
UmTi,Viego,JUNGLE,13,1,3,1,0.7,161,146,,5.1,9270,294,19.3%,47,12,14,12,10,1.49,0.38,0.38,0.44,20.2%,5202,4784,194,224,165,10%,0.06,100%,,0,0,0,0,-159,8,265,0,0,0,0,14116,58,24697,0,4,166,27608,101,13,33,150,0
Karis,Annie,MID,14,0,1,2,2,236,0,,7.5,9832,312,20.5%,34,10,5,7,6,1.08,0.32,0.22,0.16,14.6%,11351,509,10431,411,361,21.7%,0.06,100%,,0,0,0,0,-912,-2,-490,0,0,0,0,719,0,6719,947,18,364,7643,48,9,20,0,0
Hena,Zeri,ADC,14,0,1,0,0,330,35,,10.5,12405,394,25.8%,42,14,16,4,4,1.33,0.44,0.13,0.51,18%,10866,7233,3441,192,345,20.8%,0,0%,,0,0,0,0,-787,-8,-595,-1,0,0,0,1777,0,10795,0,3,239,15675,48,5,21,0,200
Effort,Yuumi,SUPPORT,10,0,1,2,2,28,0,,0.9,6082,193,12.7%,84,45,3,11,9,2.67,1.43,0.35,0.1,36.1%,3074,110,2964,0,98,5.9%,0.06,100%,,0,0,0,0,-561,-3,-265,-1,0,0,0,4613,4430,846,6413,11,104,2694,36,13,28,0,0
Morgan,Poppy,TOP,16,1,3,3,1.3,272,8,,8.9,11137,363,22.3%,37,12,9,9,8,1.21,0.39,0.29,0.29,15.4%,11103,8052,3051,0,362,21.8%,0.13,80%,,0,0,0,0,-950,-23,-1181,-1,0,0,0,2770,0,34888,0,25,736,21501,107,11,35,350,0
UmTi,Vi,JUNGLE,14,1,2,2,1.5,159,132,,5.2,9112,297,18.2%,61,15,23,11,10,1.99,0.49,0.36,0.75,25.4%,5629,5057,327,245,184,11.1%,0.1,60%,,0,0,0,0,-264,-15,-136,0,0,129,129,8058,122,33311,0,17,195,18262,63,13,31,0,0
Karis,Azir,MID,16,0,2,3,1.5,279,0,,9.1,11130,363,22.3%,34,6,12,4,3,1.11,0.2,0.13,0.39,14.2%,13171,145,13026,0,430,25.9%,0.1,60%,,0,0,0,0,-1041,-5,183,0,0,467,467,171,0,7566,0,5,162,11839,102,7,23,0,0
Hena,Aphelios,ADC,15,3,2,2,2.5,289,15,,9.4,12115,395,24.2%,37,12,12,3,3,1.21,0.39,0.1,0.39,15.4%,17467,15874,1203,390,570,34.3%,0.16,100%,,1,0,0,0,-2340,-30,-1850,-2,0,160,160,2164,0,15259,0,5,113,9196,47,4,20,50,0
Effort,Yuumi,SUPPORT,12,0,2,5,2.5,27,0,,0.9,6503,212,13%,71,44,4,11,10,2.32,1.44,0.36,0.13,29.6%,3513,37,3476,0,115,6.9%,0.16,100%,,0,0,0,0,-482,-7,-507,-1,0,0,0,4038,3901,2252,5182,12,113,5627,72,11,28,0,0
DuDu,Sion,TOP,17,2,0,7,Perfect KDA,288,4,,9.4,12616,412,20.7%,34,10,5,4,4,1.11,0.33,0.13,0.16,11.1%,10700,5501,5164,35,349,22.1%,0.29,81.8%,,0,0,0,0,950,23,1181,1,0,9428,9428,4252,0,46224,0,24,550,19861,0,5,23,0,0
YoungJae,Volibear,JUNGLE,14,2,1,5,7,187,155,,6.1,10649,347,17.4%,67,13,21,11,11,2.19,0.42,0.36,0.69,21.9%,7823,4324,2502,997,255,16.1%,0.23,63.6%,,0,0,0,0,264,15,136,0,0,813,813,17295,0,39681,0,16,2085,28139,0,12,27,0,0
Bulldog,Ahri,MID,17,5,0,5,Perfect KDA,315,0,,10.3,15363,501,25.2%,66,27,9,7,7,2.15,0.88,0.23,0.29,21.6%,15335,1395,10140,3800,500,31.6%,0.33,90.9%,,1,0,0,0,1041,5,-183,0,0,10281,10281,6232,0,9754,0,12,52,13960,0,7,20,0,0
Taeyoon,Zeri,ADC,16,2,2,6,4,332,36,,10.8,15000,489,24.6%,45,13,16,4,4,1.47,0.42,0.13,0.52,14.7%,11485,7779,2894,812,375,23.7%,0.26,72.7%,1,0,0,0,0,2340,30,1850,2,0,6399,6399,1287,0,13009,0,7,268,10332,96,5,23,0,400
Jun,Nautilus,SUPPORT,12,0,2,6,3,39,0,,1.3,7451,243,12.2%,94,48,8,17,14,3.07,1.57,0.55,0.26,30.7%,3145,726,1694,725,103,6.5%,0.2,54.5%,,0,0,0,0,482,7,507,1,0,199,199,1086,844,14873,0,24,207,8242,32,20,33,0,0
Burdol,Gragas,TOP,16,1,0,8,Perfect KDA,217,0,,8,10078,371,19.3%,22,10,2,5,5,0.81,0.37,0.18,0.07,8.2%,11776,1640,10136,0,433,21.6%,0.33,81.8%,,0,0,0,0,151,6,132,0,0,1399,1399,14139,0,30798,0,40,341,23842,0,7,25,0,0
Willer,Graves,JUNGLE,14,0,1,9,9,176,147,,6.5,10345,380,19.8%,57,15,16,14,14,2.1,0.55,0.51,0.59,21.2%,9136,8298,612,226,336,16.7%,0.33,81.8%,,0,0,0,0,592,-1,187,0,0,3572,3572,11881,0,15396,0,11,424,18821,0,15,28,0,0
Clozer,Ahri,MID,16,2,1,7,9,257,4,,9.4,11530,424,22.1%,29,8,6,6,5,1.07,0.29,0.22,0.22,10.8%,12031,475,7398,4158,442,22%,0.33,81.8%,,1,0,0,0,-311,-2,-135,0,0,6227,6227,2854,0,8247,0,8,60,13137,0,6,22,0,300
Teddy,Zeri,ADC,14,8,0,3,Perfect KDA,271,4,,10,13536,498,26%,93,42,27,6,5,3.42,1.54,0.22,0.99,34.6%,15327,10241,4874,212,563,28.1%,0.4,100%,,2,1,0,0,4,-1,-797,-1,0,4684,4684,1374,0,7847,0,3,72,8269,0,8,23,100,0
Kael,Yuumi,SUPPORT,12,0,0,11,Perfect KDA,8,0,,0.3,6653,245,12.8%,68,41,5,16,15,2.5,1.51,0.59,0.18,25.3%,6295,130,6165,0,231,11.5%,0.4,100%,,0,0,0,0,-204,-18,343,0,0,0,0,5046,4412,737,4303,18,172,1574,0,18,32,0,0
DnDn,Poppy,TOP,15,0,2,2,1,223,0,,8.2,9154,337,21.9%,25,14,7,9,7,0.92,0.51,0.33,0.26,12.1%,16269,10651,5618,0,598,38.3%,0.07,100%,,0,0,0,0,-151,-6,-132,0,0,2531,2531,1925,0,39593,0,30,624,22084,84,10,28,0,0
Sylvie,Viego,JUNGLE,12,0,4,1,0.3,142,128,,5.2,7414,273,17.8%,40,11,12,13,9,1.47,0.4,0.48,0.44,19.4%,2492,1557,597,338,92,5.9%,0.04,50%,,0,0,0,0,-592,1,-187,0,0,182,182,12829,0,14553,0,6,133,24362,86,12,28,0,0
Quad,Annie,MID,14,0,2,1,0.5,205,0,,7.5,8679,319,20.8%,28,7,7,5,4,1.03,0.26,0.18,0.26,13.6%,11081,1049,9704,328,407,26.1%,0.04,50%,,0,0,0,0,311,2,135,0,0,260,260,742,0,7279,1275,17,200,10333,35,8,27,0,0
Vital,Xayah,ADC,14,2,2,0,1,292,28,,10.7,11284,415,27%,37,11,13,5,5,1.36,0.4,0.18,0.48,18%,10774,9671,907,196,396,25.4%,0.07,100%,,0,0,0,0,-4,1,797,1,0,566,566,1914,0,5409,0,8,91,10473,43,7,23,300,100
Peter,Rakan,SUPPORT,10,0,1,1,1,29,0,,1.1,5216,192,12.5%,76,51,8,13,13,2.79,1.88,0.48,0.29,36.9%,1812,97,1567,148,67,4.3%,0.04,50%,,0,0,0,0,204,18,-343,0,0,68,68,4347,1037,9056,1042,10,62,10676,0,15,25,0,0
DnDn,Sion,TOP,14,0,3,1,0.3,181,0,,6.4,8257,293,18.7%,28,14,4,9,7,0.99,0.5,0.32,0.14,11.8%,10733,6466,4126,141,381,21.2%,0.04,16.7%,,0,0,0,0,-958,-25,-713,0,0,497,497,1818,311,36704,0,25,441,23964,75,10,26,0,0
Sylvie,Kha,JUNGLE,13,2,3,2,1.3,178,141,,6.3,9660,343,21.9%,84,34,20,10,8,2.98,1.21,0.36,0.71,35.3%,6872,6030,260,582,244,13.6%,0.14,66.7%,,1,0,0,0,421,11,130,0,0,76,76,11138,0,12903,0,6,260,22042,70,11,26,0,100
Quad,Cassiopeia,MID,14,2,5,4,1.2,212,4,,7.5,9863,350,22.3%,36,15,6,9,8,1.28,0.53,0.32,0.21,15.1%,12025,423,11602,0,427,23.8%,0.21,100%,1,0,0,0,0,266,-7,-119,0,0,89,89,3426,0,11734,0,33,881,22389,146,11,42,300,0
Vital,Aphelios,ADC,13,1,5,2,0.6,271,18,,9.6,10466,372,23.7%,36,11,13,5,5,1.28,0.39,0.18,0.46,15.1%,12131,10129,1827,175,431,24%,0.11,50%,,0,0,0,0,-919,-9,-483,0,0,302,302,3827,0,19901,0,12,186,18567,138,6,20,0,50
Peter,Yuumi,SUPPORT,11,1,2,3,2,3,0,,0.1,5888,209,13.3%,54,36,3,11,11,1.92,1.28,0.39,0.11,22.7%,8863,169,8694,0,315,17.5%,0.14,66.7%,,0,0,0,0,-183,-23,613,0,0,60,60,6734,6393,3336,7690,21,204,5639,70,13,25,0,0
Burdol,K,TOP,16,4,0,7,Perfect KDA,235,4,,8.3,11957,425,21.4%,33,18,6,15,13,1.17,0.64,0.53,0.21,13%,15224,11503,2334,1387,541,21.1%,0.39,61.1%,1,1,0,0,0,958,25,713,0,0,3452,3452,3908,0,28952,36,35,889,19503,0,16,37,50,0
Willer,Wukong,JUNGLE,14,4,4,12,4,146,130,,5.2,10630,378,19.1%,46,16,12,15,15,1.63,0.57,0.53,0.43,18.2%,8042,6550,1155,337,286,11.1%,0.57,88.9%,,1,0,0,0,-421,-11,-130,0,0,1174,1174,12210,0,21292,0,8,120,27126,101,16,33,100,300
