Player,Champion,Role,Level,Kills,Deaths,Assists,KDA,CS,CS in Team's Jungle,CS in Enemy Jungle,CSM,Golds,GPM,GOLD%,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,WPM,VWPM,WCPM,VS%,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total damage taken,Total Time Spent Dead,Consumables purchased,Items Purchased,Shutdown bounty collected,Shutdown bounty lost
Kellin,Nami,SUPPORT,12,1,0,17,Perfect KDA,18,0,,0.7,8090,296,14.5%,87,42,13,13,13,3.19,1.54,0.48,0.48,33.2%,6160,1085,5075,0,226,10%,0.66,100%,,0,0,0,0,1034,4,310,0,0,856,856,8588,5312,3196,1982,16,79,7137,0,15,30,0,0
Burdol,K,TOP,14,0,3,2,0.7,193,0,,7.1,8006,293,20.3%,28,11,6,5,4,1.03,0.4,0.18,0.22,13.9%,9503,7854,1208,441,348,27.2%,0.07,66.7%,,0,0,0,0,-843,-26,-284,0,0,0,0,2544,0,25114,273,29,2353,20207,77,6,25,0,0
Willer,Vi,JUNGLE,12,0,4,2,0.5,156,136,,5.7,7527,276,19.1%,50,14,11,13,12,1.83,0.51,0.48,0.4,24.8%,4535,4219,0,316,166,13%,0.07,66.7%,,0,0,0,0,-556,2,-6,0,0,0,0,338,0,24697,0,13,279,21925,130,14,29,0,0
Clozer,Ahri,MID,15,2,1,1,3,265,0,,9.7,9694,355,24.6%,16,7,2,1,0,0.59,0.26,0.04,0.07,7.9%,8134,453,5386,2295,298,23.3%,0.11,100%,,0,0,0,0,246,11,618,0,0,193,193,3412,0,9057,0,10,57,14322,0,1,18,0,50
Envyy,Zeri,ADC,12,1,7,1,0.3,225,5,,8.2,9131,334,23.1%,28,7,10,0,0,1.03,0.26,0,0.37,13.9%,10093,5690,4403,0,370,28.9%,0.07,66.7%,,0,0,0,0,-2291,-16,-1521,-2,0,0,0,660,0,14682,0,1,49,15694,172,1,17,150,0
Kael,Lulu,SUPPORT,10,0,3,2,0.7,9,0,,0.3,5104,187,12.9%,80,48,7,20,18,2.93,1.76,0.73,0.26,39.6%,2618,469,2149,0,96,7.5%,0.07,66.7%,,0,0,0,0,-1034,-4,-310,0,0,0,0,1305,464,5996,4375,17,163,9047,77,23,32,0,0
Canna,Gnar,TOP,16,3,1,3,6,263,27,,9.6,12073,438,22.2%,33,12,5,9,8,1.2,0.44,0.33,0.18,13.3%,14594,12460,1926,208,530,25.2%,0.22,54.5%,,1,0,0,0,953,18,525,0,0,5509,5509,3699,0,11963,0,15,414,14582,0,11,24,0,300
Canyon,Maokai,JUNGLE,14,0,0,9,Perfect KDA,167,151,,6.1,9327,339,17.2%,41,9,9,5,5,1.49,0.33,0.18,0.33,16.5%,9477,594,7602,1281,344,16.4%,0.33,81.8%,,0,0,0,0,559,-4,474,0,0,259,259,6427,0,21464,0,28,599,25998,0,7,20,0,0
ShowMaker,LeBlanc,MID,16,1,0,4,Perfect KDA,233,6,,8.5,10617,386,19.5%,67,22,16,6,5,2.43,0.8,0.22,0.58,27%,14030,1715,12315,0,510,24.2%,0.18,45.5%,,0,0,0,0,-200,-19,-756,-1,0,2585,2585,1491,0,6578,0,5,33,11070,0,8,24,0,0
Deft,Lucian,ADC,14,7,0,1,Perfect KDA,296,8,,10.8,15208,552,28%,41,17,8,7,7,1.49,0.62,0.25,0.29,16.5%,15525,9557,4613,1355,564,26.8%,0.29,72.7%,,1,0,0,0,1846,28,185,1,0,7996,7996,96,0,5768,0,1,51,7977,0,10,28,0,0
Kellin,Nami,SUPPORT,13,0,0,11,Perfect KDA,3,0,,0.1,7131,259,13.1%,66,42,1,10,10,2.4,1.53,0.36,0.04,26.6%,4240,395,3845,0,154,7.3%,0.4,100%,,0,0,0,0,979,-3,1059,1,0,943,943,6431,5302,2244,1819,15,90,4774,0,12,25,0,0
Burdol,Fiora,TOP,15,0,2,0,0,250,7,,9.1,10376,377,24.8%,20,6,4,3,2,0.73,0.22,0.11,0.15,12.3%,8016,4978,1513,1525,291,31.2%,0,0%,,0,0,0,0,-953,-18,-525,0,0,5879,5879,3250,0,13640,0,3,66,17923,48,5,28,0,0
Willer,Vi,JUNGLE,12,0,2,0,0,161,143,,5.8,7770,282,18.6%,52,14,12,14,13,1.89,0.51,0.51,0.44,32.1%,845,597,0,248,31,3.3%,0,0%,,0,0,0,0,-559,4,-474,0,0,0,0,28,0,19986,0,2,221,16891,37,15,29,0,0
Clozer,Azir,MID,15,0,2,1,0.5,242,0,,8.8,9229,335,22.1%,13,15,3,6,6,0.47,0.54,0.22,0.11,8%,9296,778,8518,0,338,36.1%,0.04,100%,,0,0,0,0,200,19,756,1,0,1144,1144,1430,0,12069,0,10,213,16726,46,7,23,0,0
Envyy,Zeri,ADC,12,0,4,1,0.3,217,4,,7.9,8602,312,20.6%,21,6,8,0,0,0.76,0.22,0,0.29,13%,5198,3117,2081,0,189,20.2%,0.04,100%,,0,0,0,0,-1846,-28,-185,-1,0,0,0,862,0,14134,0,1,91,17380,85,4,22,0,0
Kael,Lulu,SUPPORT,10,1,1,0,1,9,0,,0.3,5843,212,14%,56,40,5,17,16,2.03,1.45,0.62,0.18,34.6%,2364,459,1905,0,86,9.2%,0.04,100%,,0,0,0,0,-979,3,-1059,-1,0,0,0,1466,900,4744,3857,10,100,7024,32,19,28,300,0
Zeus,Gnar,TOP,15,2,3,0,0.7,224,12,,8.6,9977,384,23.5%,39,13,2,6,6,1.5,0.5,0.23,0.08,19.6%,8800,8034,669,97,339,22.4%,0.08,66.7%,,1,0,0,0,-382,2,-107,0,0,5220,5220,2107,0,13165,0,24,346,14926,66,7,26,200,100
Oner,Vi,JUNGLE,12,0,3,3,1,137,119,,5.3,7672,295,18%,46,8,11,6,6,1.77,0.31,0.23,0.42,23.1%,3831,3383,0,448,147,9.8%,0.12,100%,,0,0,0,0,112,-12,-153,0,0,587,587,452,0,27516,0,11,246,17881,114,7,19,0,0
Faker,Galio,MID,14,0,2,3,1.5,214,8,,8.2,8407,324,19.8%,26,7,6,6,5,1,0.27,0.23,0.23,13.1%,7266,0,7105,161,280,18.5%,0.12,100%,,0,0,0,0,141,-6,269,0,0,1073,1073,670,0,18302,775,18,54,13241,41,7,28,0,0
Gumayusi,Sivir,ADC,13,1,2,1,1,263,16,,10.1,10707,412,25.2%,30,12,10,5,4,1.15,0.46,0.19,0.38,15.1%,14122,11927,0,2195,544,36%,0.08,66.7%,,0,0,0,0,-1121,-6,-1341,-1,0,2503,2503,2143,0,7749,0,1,22,13194,76,7,25,0,100
Keria,Yuumi,SUPPORT,11,0,3,3,1,6,0,,0.2,5772,222,13.6%,58,47,5,11,11,2.23,1.81,0.42,0.19,29.1%,5199,1214,3794,191,200,13.3%,0.12,100%,,0,0,0,0,-188,-10,944,1,0,167,167,6372,5315,4331,2621,11,41,7188,77,13,24,0,0
Kiin,Jax,TOP,15,2,1,5,7,200,12,,7.7,9607,370,19.2%,39,14,6,6,5,1.5,0.54,0.23,0.23,17.1%,8105,4741,3364,0,312,17%,0.27,53.8%,,0,0,0,0,382,-2,107,0,0,3461,3461,3483,0,20177,0,10,82,15866,48,7,24,0,150
Cuzz,Wukong,JUNGLE,13,2,0,9,Perfect KDA,148,131,,5.7,9301,358,18.6%,42,6,10,6,4,1.62,0.23,0.23,0.38,18.4%,9715,8423,800,492,374,20.3%,0.42,84.6%,,1,0,0,0,-112,12,153,0,0,3549,3549,2639,0,16541,0,5,160,17986,0,8,23,100,0
Bdd,Syndra,MID,15,2,2,5,3.5,229,0,,8.8,9785,377,19.5%,21,12,2,7,6,0.81,0.46,0.27,0.08,9.2%,8766,1234,6875,657,337,18.4%,0.27,53.8%,,0,0,0,0,-141,6,-269,0,0,2198,2198,1019,0,6998,0,14,342,9004,75,9,25,100,50
Aiming,Zeri,ADC,15,7,0,5,Perfect KDA,284,25,,10.9,14627,563,29.2%,45,8,19,2,2,1.73,0.31,0.08,0.73,19.7%,17652,12605,4355,692,679,37%,0.46,92.3%,,0,1,0,0,1121,6,1341,1,0,8383,8383,2777,0,12557,0,6,192,14695,0,3,23,0,0
Lehends,Lulu,SUPPORT,12,0,0,12,Perfect KDA,15,0,,0.6,6733,259,13.5%,81,44,8,12,12,3.12,1.69,0.46,0.31,35.5%,3530,837,2693,0,136,7.4%,0.46,92.3%,,0,0,0,0,188,10,-944,-1,0,715,715,2884,482,4987,5955,16,165,6353,0,14,23,0,0
Zeus,K,TOP,17,3,0,7,Perfect KDA,291,8,,9.3,13361,426,22.5%,41,16,5,10,10,1.31,0.51,0.32,0.16,14.6%,11343,8620,1706,1017,361,16.7%,0.32,66.7%,,0,0,0,0,548,8,153,0,0,4905,4905,6192,0,42303,399,21,2908,21749,0,11,28,0,0
Oner,Vi,JUNGLE,15,4,3,6,3.3,176,143,,5.6,11466,365,19.3%,73,14,21,12,12,2.32,0.45,0.38,0.67,26%,5127,4763,0,364,163,7.6%,0.32,66.7%,,0,0,0,0,200,-6,-1051,-1,0,2002,2002,3769,752,32655,0,13,267,21373,76,13,28,0,0
Faker,Orianna,MID,17,5,1,7,12,273,4,,8.7,13027,415,21.9%,22,13,1,6,3,0.7,0.41,0.19,0.03,7.8%,17004,1069,15935,0,542,25.1%,0.38,80%,,1,0,0,0,-116,2,-396,0,0,6437,6437,2511,0,10234,1879,23,238,12574,41,8,24,0,0
Gumayusi,Sivir,ADC,15,3,1,7,10,325,24,,10.4,14037,447,23.6%,73,17,24,7,7,2.32,0.54,0.22,0.76,26%,23138,19959,955,2224,737,34.1%,0.32,66.7%,,1,0,0,0,434,6,140,0,0,6814,6814,4269,565,10151,0,6,70,17403,30,10,28,0,150
Keria,Yuumi,SUPPORT,13,0,1,12,12,6,4,,0.2,7530,240,12.7%,72,55,2,17,17,2.29,1.75,0.54,0.06,25.6%,11266,848,9405,1013,359,16.6%,0.38,80%,,0,0,0,0,298,-4,332,1,0,1031,1031,10010,9410,3737,3521,17,54,4737,27,20,33,0,0
Kiin,Gnar,TOP,16,0,3,0,0,271,11,,8.6,10047,320,21.1%,29,13,3,7,7,0.92,0.41,0.22,0.1,10.9%,11683,8576,3107,0,372,23%,0,0%,,0,0,0,0,-548,-8,-153,0,0,0,0,4306,0,15358,0,24,1024,18083,55,8,25,0,0
Cuzz,Wukong,JUNGLE,13,1,4,2,0.8,172,155,,5.5,8906,284,18.7%,56,9,17,8,7,1.78,0.29,0.25,0.54,21.1%,9301,7046,1520,735,296,18.3%,0.1,75%,,0,0,0,0,-200,6,1051,1,0,1374,1374,1438,0,21694,0,12,257,26649,155,9,26,0,0
Bdd,Karma,MID,16,2,1,2,4,259,5,,8.2,10659,339,22.4%,33,12,6,9,8,1.05,0.38,0.29,0.19,12.5%,14291,1701,12590,0,455,28.1%,0.13,100%,,0,0,0,0,116,-2,396,0,0,1271,1271,5734,1477,25146,2966,24,511,17588,0,11,30,0,0
Aiming,Lucian,ADC,14,1,3,2,1,294,8,,9.4,11900,379,25%,62,18,20,8,8,1.97,0.57,0.25,0.64,23.4%,11556,6802,4262,492,368,22.7%,0.1,75%,,0,0,0,0,-434,-6,-140,0,0,571,571,1609,0,10954,0,1,45,18074,125,11,31,0,0
Lehends,Nami,SUPPORT,11,0,4,4,1,10,0,,0.3,6098,194,12.8%,85,50,7,18,16,2.71,1.59,0.57,0.22,32.1%,3989,434,3555,0,127,7.8%,0.13,100%,,0,0,0,0,-298,4,-332,-1,0,123,123,9188,5914,6361,1687,16,173,13040,121,21,33,0,0
Zeus,Renekton,TOP,16,0,0,7,Perfect KDA,241,8,,10,10490,434,21%,26,10,5,6,6,1.08,0.41,0.25,0.21,13.9%,8730,8351,379,0,361,14.7%,0.29,43.8%,,0,0,0,0,842,17,242,0,0,3894,3894,7059,0,11708,0,13,57,15291,0,7,22,0,0
Oner,Sejuani,JUNGLE,13,3,1,10,13,116,104,,4.8,9151,378,18.3%,27,9,5,9,8,1.12,0.37,0.37,0.21,14.4%,6558,3279,2601,678,271,11%,0.54,81.3%,,0,0,0,0,-316,-14,-507,-1,0,912,912,4709,3449,18538,0,15,249,18183,12,10,24,0,0
Faker,Kassadin,MID,16,8,1,5,13,229,4,,9.5,11765,486,23.6%,20,8,6,4,3,0.83,0.33,0.17,0.25,10.7%,16350,1267,14967,116,676,27.5%,0.54,81.3%,,1,1,0,0,560,13,218,0,0,4674,4674,5561,0,16740,0,18,168,22525,16,5,20,0,0
Gumayusi,Varus,ADC,14,5,0,9,Perfect KDA,208,4,,8.6,11290,467,22.6%,23,11,0,5,5,0.95,0.45,0.21,0,12.3%,20762,16958,3804,0,859,35%,0.58,87.5%,,0,1,0,0,581,9,-446,0,0,12589,12589,2128,600,2584,0,31,236,4704,0,5,22,0,0
Keria,Ashe,SUPPORT,11,0,0,10,Perfect KDA,23,0,,1,7180,297,14.4%,91,53,12,11,11,3.76,2.19,0.45,0.5,48.7%,6973,5128,1549,296,288,11.7%,0.41,62.5%,,0,0,0,0,590,1,1101,2,0,3573,3573,631,0,2022,0,34,340,4870,0,13,25,0,0
Kiin,K,TOP,14,0,2,0,0,202,0,,8.4,7775,322,21.4%,16,9,1,4,4,0.66,0.37,0.17,0.04,9.7%,6548,5916,557,75,271,20.7%,0,0%,,0,0,0,0,-842,-17,-242,0,0,0,0,725,0,17852,96,16,1715,13735,38,5,19,0,0
Cuzz,Wukong,JUNGLE,11,1,4,0,0.3,128,113,,5.3,7269,301,20%,35,8,8,7,6,1.45,0.33,0.29,0.33,21.2%,4681,3965,478,238,194,14.8%,0.04,100%,1,0,0,0,0,316,14,507,1,0,2527,2527,1649,0,15810,0,1,159,20878,109,8,21,0,0
Bdd,Ryze,MID,13,0,4,0,0,202,0,,8.4,7766,321,21.4%,16,3,3,2,2,0.66,0.12,0.08,0.12,9.7%,11774,2387,9387,0,487,37.3%,0,0%,,0,0,0,0,-560,-13,-218,0,0,1170,1170,2031,0,11546,0,15,60,17148,98,2,17,0,0
Aiming,Zeri,ADC,13,0,3,0,0,225,8,,9.3,8451,349,23.3%,38,9,11,3,3,1.57,0.37,0.12,0.45,23%,3938,3097,841,0,163,12.5%,0,0%,,0,0,0,0,-581,-9,446,0,0,629,629,749,0,9911,0,2,97,14491,74,8,23,0,0
Lehends,Heimerdinger,SUPPORT,8,0,3,0,0,16,0,,0.7,5074,210,14%,60,32,8,12,10,2.48,1.32,0.5,0.33,36.4%,4623,207,4416,0,191,14.6%,0,0%,,0,0,0,0,-590,-1,-1101,-2,0,951,951,43,0,3693,0,14,107,9943,57,14,24,0,0
DnDn,Renekton,TOP,18,3,2,7,5,378,20,,9.7,17324,444,24.3%,53,15,10,9,9,1.36,0.38,0.23,0.26,14%,25020,21501,3336,183,642,34.8%,0.26,66.7%,1,0,0,0,0,887,32,786,0,0,3107,3107,11198,0,26558,0,20,83,38494,30,11,30,300,750
Sylvie,Vi,JUNGLE,16,2,2,8,5,198,162,,5.1,12486,320,17.5%,92,20,26,21,20,2.36,0.51,0.54,0.67,24.3%,8514,7539,48,927,218,11.8%,0.26,66.7%,,1,0,0,0,193,4,756,1,0,1253,1253,6100,2657,57494,0,18,286,30590,52,22,37,100,150
FIESTA,Akali,MID,18,7,2,3,5,345,12,,8.8,16938,434,23.8%,50,7,13,4,4,1.28,0.18,0.1,0.33,13.2%,18492,569,17923,0,474,25.7%,0.26,66.7%,,1,1,0,0,283,5,6,0,0,5534,5534,6550,0,23234,0,1,114,27955,53,5,23,100,900
Vital,Zeri,ADC,17,3,2,5,4,407,60,,10.4,16361,420,22.9%,75,16,22,6,6,1.92,0.41,0.15,0.56,19.8%,17413,13136,4187,90,447,24.2%,0.21,53.3%,,1,0,0,0,-1039,-14,-139,0,0,3924,3924,2351,0,25822,0,5,209,20678,50,9,32,0,700
Peter,Lulu,SUPPORT,14,0,3,13,4.3,14,0,,0.4,8187,210,11.5%,109,62,13,20,18,2.8,1.59,0.51,0.33,28.8%,2498,663,1835,0,64,3.5%,0.33,86.7%,,0,0,0,0,-314,1,-758,-1,0,0,0,3786,1733,10207,7016,17,208,12215,95,23,36,0,0
Morgan,Fiora,TOP,18,2,3,0,0.7,391,16,,10,18389,472,24.4%,59,16,9,11,10,1.51,0.41,0.28,0.23,16.3%,15713,8852,2361,4500,403,16.4%,0.05,18.2%,,0,0,0,0,-887,-32,-786,0,0,13959,13959,11438,1070,31553,0,6,136,27308,144,14,38,750,200
UmTi,Maokai,JUNGLE,17,0,3,9,3,192,166,,4.9,13705,352,18.2%,71,12,17,11,11,1.82,0.31,0.28,0.44,19.7%,34320,734,28170,5416,880,35.7%,0.23,81.8%,,0,0,0,0,-193,-4,-756,-1,0,92,92,9419,1260,36581,0,73,721,39609,126,12,29,0,0
Karis,Azir,MID,18,5,3,3,2.7,286,0,,7.3,15709,403,20.8%,46,15,11,11,11,1.18,0.38,0.28,0.28,12.7%,21139,1639,18689,811,542,22%,0.21,72.7%,,1,1,0,0,-283,-5,-6,0,0,4480,4480,588,0,9827,0,8,252,16652,145,13,28,1200,100
Hena,Lucian,ADC,17,4,5,2,1.2,357,23,,9.2,17819,457,23.6%,53,22,16,7,7,1.36,0.56,0.18,0.41,14.7%,20071,14052,5364,655,515,20.9%,0.15,54.5%,,1,0,0,0,1039,14,139,0,0,3474,3474,753,0,12576,0,2,64,20048,187,10,33,550,200
Effort,Nami,SUPPORT,15,0,1,7,7,24,0,,0.6,9725,249,12.9%,132,72,15,24,24,3.39,1.85,0.62,0.38,36.6%,4816,442,4134,240,124,5%,0.18,63.6%,,0,0,0,0,314,-1,758,1,0,689,689,10368,8504,3675,2048,15,92,7694,45,26,40,0,0
Morgan,Renekton,TOP,16,2,3,6,2.7,264,0,,8.7,11510,381,19.9%,39,13,5,8,8,1.29,0.43,0.26,0.17,14.3%,18761,17234,1527,0,621,26.8%,0.26,72.7%,,1,0,0,0,-739,-7,-328,0,0,2772,2772,14127,0,27573,0,32,61,32742,57,9,24,0,0
UmTi,Sejuani,JUNGLE,14,1,1,6,7,179,152,,5.9,9819,325,17%,58,10,17,10,9,1.92,0.33,0.33,0.56,21.3%,7497,3944,2945,608,248,10.7%,0.23,63.6%,,0,0,0,0,-709,2,-495,-1,1,938,938,5889,3271,25921,0,20,371,28183,40,11,26,0,0
Karis,Ryze,MID,18,4,1,5,9,321,6,,10.6,14085,466,24.3%,35,12,11,9,9,1.16,0.4,0.3,0.36,12.9%,17314,1152,15937,225,573,24.8%,0.3,81.8%,,0,0,1,0,-377,-8,-690,-1,0,8084,8084,3911,0,11618,0,10,69,19026,32,10,30,0,0
Hena,Lucian,ADC,15,4,0,2,Perfect KDA,326,12,,10.8,14783,490,25.5%,51,16,17,5,5,1.69,0.53,0.17,0.56,18.8%,22385,13615,7771,999,741,32%,0.2,54.5%,,0,0,0,0,789,12,708,1,0,8654,8654,509,0,4859,0,1,58,8368,0,9,23,300,0
Effort,Nami,SUPPORT,13,0,0,11,Perfect KDA,13,0,,0.4,7669,254,13.3%,89,46,11,16,16,2.95,1.52,0.53,0.36,32.7%,3981,375,3606,0,132,5.7%,0.36,100%,,0,0,0,0,525,1,-183,0,0,1970,1970,7817,7151,2319,1532,17,142,4192,0,18,31,0,0
DnDn,Gragas,TOP,16,3,2,0,1.5,267,0,,8.8,11433,379,23.6%,35,14,7,8,8,1.16,0.46,0.26,0.23,12.9%,16673,4466,12207,0,552,29.2%,0.1,60%,2,0,0,0,0,739,7,328,0,0,2739,2739,20654,1520,42912,0,41,390,35098,45,11,25,0,300
Sylvie,Viego,JUNGLE,13,1,2,2,1.5,165,140,,5.5,9169,304,18.9%,71,12,21,14,11,2.35,0.4,0.46,0.7,26.2%,8713,7610,488,615,289,15.2%,0.1,60%,,0,0,0,0,709,-2,495,1,0,0,0,6946,0,21824,0,10,144,29970,84,13,29,0,0
FIESTA,Viktor,MID,16,0,2,2,1,302,9,,10,10984,364,22.6%,47,18,7,10,10,1.56,0.6,0.33,0.23,17.3%,18053,629,17424,0,598,31.6%,0.07,40%,,0,0,0,0,377,8,690,1,0,539,539,520,0,15352,0,11,252,11856,45,10,28,0,0
Vital,Zeri,ADC,14,1,2,0,0.5,306,7,,10.1,11271,373,23.2%,45,15,16,7,7,1.49,0.5,0.23,0.53,16.6%,11839,9691,2148,0,392,20.7%,0.03,20%,,0,0,0,0,-789,-12,-708,-1,0,0,0,344,0,12818,0,1,36,13305,40,10,28,0,0
Peter,Lulu,SUPPORT,10,0,3,2,0.7,8,0,,0.3,5652,187,11.7%,73,50,4,18,16,2.42,1.66,0.6,0.13,26.9%,1912,433,1479,0,63,3.3%,0.07,40%,,0,0,0,0,-525,-1,183,0,0,0,0,1164,1058,5438,5389,10,114,7830,94,21,30,0,0
DuDu,Aatrox,TOP,18,6,1,1,7,389,37,,9.7,17441,433,24.3%,43,13,4,8,7,1.07,0.32,0.2,0.1,11%,26588,24951,210,1427,660,26%,0.17,41.2%,,0,0,0,0,1163,30,1189,1,0,1055,1055,18474,0,53346,0,30,488,39463,52,11,36,650,700
YoungJae,Sejuani,JUNGLE,16,4,1,7,11,253,198,,6.3,13333,331,18.6%,80,19,28,19,17,1.99,0.47,0.47,0.7,20.5%,12391,5059,4808,2524,308,12.1%,0.27,64.7%,1,0,0,0,0,1671,26,879,1,0,76,76,8484,5420,83586,0,27,501,49608,51,20,38,0,300
Bulldog,Taliyah,MID,18,4,4,4,2,371,16,,9.2,16258,404,22.7%,49,19,9,10,10,1.22,0.47,0.25,0.22,12.5%,27992,1716,24332,1944,695,27.4%,0.2,47.1%,1,0,0,0,0,-795,-19,-1107,-1,0,999,999,1869,0,14576,0,37,816,21273,175,13,42,0,250
Taeyoon,Ashe,ADC,17,1,3,8,3,293,4,,7.3,14132,351,19.7%,87,34,14,8,7,2.16,0.84,0.2,0.35,22.3%,19527,13738,4561,1228,485,19.1%,0.22,52.9%,,0,0,0,0,98,-10,-391,-1,0,1128,1128,5075,0,9803,0,38,921,17837,106,15,42,0,0
Jun,Heimerdinger,SUPPORT,15,2,2,9,5.5,38,3,,0.9,10493,260,14.6%,132,62,14,17,16,3.28,1.54,0.42,0.35,33.8%,15599,418,12966,2215,387,15.3%,0.27,64.7%,,0,0,0,0,944,6,1152,1,0,407,407,3548,795,7529,0,27,388,17799,77,19,32,700,0
kingen,Gnar,TOP,18,2,3,1,1,398,32,,9.9,18398,457,24.3%,40,16,4,12,12,0.99,0.4,0.3,0.1,13.3%,18579,13359,3009,2211,461,16.4%,0.07,27.3%,,0,0,0,0,-1163,-30,-1189,-1,0,6210,6210,8654,0,33939,0,30,579,34178,100,15,35,700,600
Clid,Maokai,JUNGLE,16,0,7,3,0.4,173,155,,4.3,11234,279,14.8%,35,12,4,12,11,0.87,0.3,0.3,0.1,11.7%,23879,530,17450,5899,593,21.1%,0.07,27.3%,,0,0,0,0,-1671,-26,-879,-1,0,0,0,10342,1598,38555,0,57,702,44177,179,13,30,0,0
Zeka,Sylas,MID,18,6,1,4,10,398,48,,9.9,20234,502,26.7%,44,11,13,6,6,1.09,0.27,0.15,0.32,14.7%,25852,0,21375,4477,642,22.8%,0.25,90.9%,1,1,0,0,0,795,19,1107,1,0,14970,14970,13898,0,39212,0,25,599,39267,0,12,35,350,700
Viper,Varus,ADC,17,1,4,7,2,319,15,,7.9,15424,383,20.4%,45,23,13,12,12,1.12,0.57,0.3,0.32,15%,31622,26671,4072,879,785,27.9%,0.2,72.7%,,0,0,0,0,-98,10,391,1,0,1636,1636,3278,0,9036,0,36,441,16105,145,16,39,150,50
Life,Jhin,SUPPORT,14,2,2,4,3,33,0,,0.8,10409,258,13.8%,136,69,23,8,8,3.38,1.71,0.2,0.57,45.3%,13256,9903,1209,2144,329,11.7%,0.15,54.5%,,0,0,0,0,-944,-6,-1152,-1,0,192,192,2692,0,5148,0,39,149,12217,60,12,29,50,0
DuDu,Fiora,TOP,17,0,1,1,1,309,9,,9.2,11927,356,21.6%,33,6,7,4,2,0.99,0.18,0.12,0.21,13.4%,20823,12200,2485,6138,622,24.2%,0.03,16.7%,,0,0,0,0,290,12,-423,-1,0,3051,3051,15584,1770,36243,0,8,146,38860,50,7,27,0,0
YoungJae,Sejuani,JUNGLE,15,1,2,4,2.5,187,162,,5.6,10327,308,18.7%,48,12,9,13,11,1.43,0.36,0.39,0.27,19.5%,8750,4340,3211,1199,261,10.2%,0.15,83.3%,,0,0,0,0,-787,4,17,0,0,0,0,9100,5391,64253,0,17,446,44204,96,15,35,700,0
Bulldog,Viktor,MID,18,0,3,4,1.3,291,0,,8.7,11553,345,20.9%,22,12,5,5,3,0.66,0.36,0.15,0.15,8.9%,25493,1715,23778,0,761,29.6%,0.12,66.7%,,0,0,0,0,-269,-6,39,0,0,451,451,4819,0,35707,0,20,326,24818,105,7,28,0,0
Taeyoon,Varus,ADC,15,5,4,1,1.5,307,0,,9.2,14427,431,26.1%,34,14,7,4,4,1.02,0.42,0.12,0.21,13.8%,23803,20478,3325,0,711,27.6%,0.18,100%,,0,0,0,0,529,11,285,1,0,3160,3160,3019,569,9977,0,23,376,19181,102,7,29,300,250
Jun,Karma,SUPPORT,13,0,5,6,1.2,26,0,,0.8,7054,211,12.8%,109,52,11,15,13,3.26,1.55,0.45,0.33,44.3%,7307,651,5248,1408,218,8.5%,0.18,100%,,0,0,0,0,-152,2,109,0,0,369,369,674,0,16015,8154,12,197,20158,130,17,34,0,0
kingen,Gnar,TOP,17,3,1,3,6,274,27,,8.2,13976,417,21.2%,41,12,5,7,7,1.22,0.36,0.21,0.15,14.7%,26732,22722,4010,0,798,23.3%,0.18,40%,,1,0,0,0,-290,-12,423,1,1,11180,11180,10821,0,31762,0,32,445,30292,0,10,30,0,300
Clid,Maokai,JUNGLE,15,3,2,6,4.5,162,142,,4.8,11622,347,17.6%,52,13,8,12,11,1.55,0.39,0.36,0.24,18.7%,17240,375,14362,2503,515,15.1%,0.27,60%,,0,0,0,0,787,-4,-17,0,0,515,515,11692,2313,30093,0,51,593,33235,81,13,32,150,0
Zeka,Akali,MID,18,6,1,4,10,353,12,,10.5,15823,473,24%,44,7,10,5,5,1.31,0.21,0.15,0.3,15.8%,20429,652,19777,0,610,17.8%,0.3,66.7%,3,1,1,0,0,269,6,-39,0,0,614,614,6391,0,23103,0,1,140,29285,58,6,25,100,700
Viper,Lucian,ADC,16,3,1,5,8,296,18,,8.8,15506,463,23.5%,58,20,16,9,9,1.73,0.6,0.27,0.48,20.9%,44235,25576,15609,3050,1321,38.6%,0.24,53.3%,,0,0,0,0,-529,-11,-285,-1,0,9235,9235,2990,0,11865,0,9,97,22693,14,13,33,0,0
Life,Nami,SUPPORT,14,0,1,11,11,12,0,,0.4,8962,268,13.6%,83,44,7,11,10,2.48,1.31,0.33,0.21,29.9%,5870,473,5397,0,175,5.1%,0.33,73.3%,,0,0,0,0,152,-2,-109,0,0,2463,2463,18058,13450,6200,2857,24,196,12847,14,14,30,0,0
Zeus,Gnar,TOP,18,4,3,9,4.3,330,28,,9.2,15915,442,22.8%,43,13,12,7,7,1.19,0.36,0.19,0.33,13.7%,22495,16553,5686,256,624,24.6%,0.36,72.2%,,1,0,0,0,8,-5,165,0,0,3868,3868,7696,0,26696,0,39,590,28822,114,9,26,0,400
