Player,Champion,Role,Level,Kills,Deaths,Assists,KDA,CS,CS in Jungle,CSM,Golds,GPM,GOLD%,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,WPM,VWPM,WCPM,VS%,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total damage taken,Total Time Spent Dead,Consumables purchased,Items Purchased,Shutdown bounty collected,Shutdown bounty lost,Version,Date,Team,Result
Willer,Nocturne,JUNGLE,15,1,4,8,2.3,202,165,5.1,11620,296,0.169,87,20,20,18,18,2.21,0.51,0.46,0.51,0.211,8165,7071,668,426,208,0.095,0.23,0.643,0,0,0,0,0,-168,-2,-371,0,1,498,498,13213,0,27792,0,134,543,26921,86,19,40,0,0,13.11,6/15/2023,LSB,Lose
Clozer,Ahri,MID,18,3,2,9,6,349,4,8.9,16018,407,0.233,50,12,13,10,8,1.27,0.31,0.25,0.33,0.121,22111,987,15178,5946,562,0.257,0.31,0.857,0,0,0,0,0,425,0,-702,-1,0,3012,3012,5276,375,14399,0,31,130,19662,107,11,32,150,300,13.11,6/15/2023,LSB,Lose
Teddy,Zeri,ADC,18,8,1,3,11,419,50,10.7,19653,500,0.285,101,56,26,10,10,2.57,1.42,0.25,0.66,0.245,30735,23000,6740,995,782,0.358,0.28,0.786,1,1,1,0,0,-790,-24,-190,0,0,4479,4479,6545,0,20257,0,13,293,20341,61,14,38,500,700,13.11,6/15/2023,LSB,Lose
Kael,Nautilus,SUPPORT,14,1,5,8,1.8,33,0,0.8,8668,220,0.126,128,72,7,24,21,3.26,1.83,0.61,0.18,0.31,5652,1369,3307,976,144,0.066,0.23,0.643,0,0,0,0,0,8,19,-775,-1,0,0,0,189,0,32348,0,50,271,19438,169,28,39,0,0,13.11,6/15/2023,LSB,Lose
Burdol,Jax,TOP,14,1,3,1,0.7,211,9,7.9,9242,345,0.209,29,14,2,9,6,1.08,0.52,0.34,0.07,0.12,7935,3994,3941,0,296,0.219,0.07,0.333,0,0,0,0,0,-27,1,-1066,-1,0,0,0,3687,0,12286,0,8,99,20526,74,10,36,50,0,13.11,6/15/2023,LSB,Lose
Willer,Sejuani,JUNGLE,12,0,5,1,0.2,135,119,5.0,7859,293,0.178,36,13,4,10,9,1.34,0.49,0.37,0.15,0.149,5177,2219,2571,387,193,0.143,0.04,0.167,0,0,0,0,0,-550,-11,-339,0,0,0,0,8620,1543,29358,0,18,302,21863,134,11,24,0,0,13.11,6/15/2023,LSB,Lose
Clozer,Ahri,MID,15,2,3,2,1.3,246,0,9.2,10191,380,0.231,32,11,3,5,3,1.19,0.41,0.19,0.11,0.132,11178,906,7170,3102,417,0.309,0.15,0.667,0,0,0,0,0,-348,-7,-610,-1,0,2408,2408,2205,0,8679,0,19,123,14886,57,5,23,0,100,13.11,6/15/2023,LSB,Lose
Teddy,Zeri,ADC,13,3,4,1,1,242,5,9.0,10933,408,0.248,79,35,22,3,3,2.95,1.31,0.11,0.82,0.326,8208,5824,2318,66,306,0.227,0.15,0.667,0,1,0,0,0,-814,-37,-1610,-2,0,273,273,1293,0,7387,0,3,114,12034,120,5,25,0,100,13.11,6/15/2023,LSB,Lose
Kael,Nautilus,SUPPORT,11,0,3,4,1.3,30,0,1.1,5914,221,0.134,66,33,3,11,10,2.46,1.23,0.41,0.11,0.273,3724,756,2042,926,139,0.103,0.15,0.667,0,0,0,0,0,-936,17,-1865,-2,0,0,0,149,0,17151,0,41,261,12384,68,13,24,0,0,13.11,6/15/2023,LSB,Lose
Zeus,Poppy,TOP,16,6,0,4,Perfect KDA,201,8,7.5,11140,416,0.202,30,13,4,9,8,1.12,0.49,0.34,0.15,0.16,15349,10808,4541,0,573,0.234,0.37,0.556,0,0,0,0,0,27,-1,1066,1,0,1472,1472,2743,0,27089,0,29,494,14184,0,10,25,0,0,13.11,6/15/2023,T1,Win
Oner,Vi,JUNGLE,13,2,4,10,3,138,126,5.2,9495,355,0.172,40,14,12,15,13,1.49,0.52,0.56,0.45,0.213,8479,7696,138,645,317,0.129,0.45,0.667,0,0,0,0,0,550,11,339,0,0,866,866,10500,312,36668,0,23,246,24158,69,16,30,0,0,13.11,6/15/2023,T1,Win
Faker,Azir,MID,16,1,1,5,6,251,16,9.4,11082,414,0.201,20,12,4,3,3,0.75,0.45,0.11,0.15,0.106,14710,125,14585,0,549,0.224,0.22,0.333,0,0,0,0,0,348,7,610,1,0,8370,8370,1230,0,7009,0,6,174,11651,44,5,19,0,50,13.11,6/15/2023,T1,Win
Gumayusi,Nilah,ADC,16,7,0,7,Perfect KDA,306,6,11.4,14972,559,0.272,40,7,22,4,4,1.49,0.26,0.15,0.82,0.213,15223,14042,612,569,568,0.232,0.52,0.778,0,1,0,0,0,814,37,1610,2,0,18749,18749,4361,1128,12777,650,8,52,9288,0,5,21,200,0,13.11,6/15/2023,T1,Win
Keria,Yuumi,SUPPORT,14,2,1,11,13,10,2,0.4,8389,313,0.152,58,40,6,9,8,2.17,1.49,0.34,0.22,0.309,11906,410,10937,559,445,0.181,0.49,0.722,0,0,0,0,0,936,-17,1865,2,0,1271,1271,5738,4891,2007,5696,23,222,3632,21,9,25,0,0,13.11,6/15/2023,T1,Win
Doran,Jax,TOP,17,3,5,3,1.2,235,9,6.5,13301,369,0.193,28,16,1,5,3,0.78,0.44,0.14,0.03,0.097,15207,5910,9297,0,422,0.156,0.17,0.4,0,0,0,0,0,-1515,-42,-1028,-1,0,5643,5643,5651,0,30401,0,26,177,34886,160,7,25,150,150,13.11,6/14/2023,GEN,Win
Peanut,Sejuani,JUNGLE,15,2,4,7,2.3,178,156,4.9,11501,319,0.166,50,7,17,7,7,1.39,0.19,0.19,0.47,0.174,9964,4256,4749,959,276,0.102,0.25,0.6,0,0,0,0,0,-888,0,18,0,0,109,109,15577,3118,60458,0,30,438,30872,73,8,20,200,0,13.11,6/14/2023,GEN,Win
Chovy,Tristana,MID,18,1,1,11,12,384,26,10.7,16986,471,0.246,52,16,18,5,5,1.44,0.44,0.14,0.5,0.181,25857,22194,3663,0,717,0.266,0.33,0.8,0,0,0,0,0,415,25,402,0,0,11567,11567,10953,0,26164,0,4,52,24838,21,7,38,0,0,13.11,6/14/2023,GEN,Win
Peyz,Aphelios,ADC,17,9,3,4,4.3,332,50,9.2,17737,492,0.257,46,16,9,6,6,1.28,0.44,0.17,0.25,0.16,43946,37889,4323,1734,1219,0.452,0.36,0.867,0,2,0,0,0,-42,-15,-493,-1,0,7954,7954,4381,0,32205,0,21,306,16308,94,9,28,550,1000,13.11,6/14/2023,GEN,Win
Delight,Milio,SUPPORT,14,0,1,15,15,35,0,1.0,9563,265,0.138,112,62,7,13,12,3.11,1.72,0.36,0.19,0.389,2335,492,1843,0,65,0.024,0.42,1.0,0,0,0,0,0,60,25,30,0,0,649,649,7323,4646,5748,10765,10,73,10821,38,15,31,0,0,13.11,6/14/2023,GEN,Win
DuDu,Poppy,TOP,18,6,2,5,5.5,288,4,8.0,14654,406,0.23,26,7,5,5,2,0.72,0.19,0.14,0.14,0.09,21005,11431,9038,536,583,0.254,0.31,0.786,0,0,1,0,0,1515,42,1028,1,0,1441,1441,6506,0,95098,0,37,1033,33248,53,6,28,450,200,13.11,6/14/2023,KDF,Lose
YoungJae,Wukong,JUNGLE,15,4,3,7,3.7,222,191,6.2,13371,371,0.21,80,19,23,19,17,2.22,0.53,0.53,0.64,0.278,12683,10875,1128,680,352,0.153,0.31,0.786,0,0,0,0,0,888,0,-18,0,1,663,663,13629,0,50382,0,11,203,34861,75,20,40,550,300,13.11,6/14/2023,KDF,Lose
Bulldog,Annie,MID,17,1,4,4,1.3,272,0,7.5,12163,337,0.191,33,18,3,7,7,0.92,0.5,0.19,0.08,0.115,16588,790,15798,0,460,0.201,0.14,0.357,0,0,0,0,0,-415,-25,-402,0,0,2184,2184,2379,0,21774,1477,35,416,21827,132,9,32,0,0,13.11,6/14/2023,KDF,Lose
Taeyoon,Miss Fortune,ADC,16,2,5,4,1.2,346,4,9.6,14885,413,0.234,47,18,13,9,8,1.3,0.5,0.25,0.36,0.163,20382,17326,1892,1164,565,0.247,0.17,0.429,0,0,0,0,0,42,15,493,1,0,5985,5985,1435,0,13024,0,15,380,22786,140,12,38,0,400,13.11,6/14/2023,KDF,Lose
DuDu,Poppy,TOP,14,0,2,1,0.5,199,0,8.3,8310,348,0.223,18,6,4,1,1,0.75,0.25,0.04,0.17,0.122,9720,6043,3677,0,408,0.234,0.04,1.0,0,0,0,0,0,2,0,470,0,0,1021,1021,1645,0,25515,0,28,478,16725,41,3,20,0,0,13.11,6/14/2023,KDF,Lose
YoungJae,Maokai,JUNGLE,12,0,3,0,0,136,127,5.7,7331,307,0.197,31,11,5,11,9,1.3,0.46,0.46,0.21,0.209,7750,275,6400,1075,325,0.187,0.0,0.0,0,0,0,0,0,-1671,-17,-811,-1,0,0,0,11930,0,14976,0,23,363,21389,104,12,25,0,0,13.11,6/14/2023,KDF,Lose
Bulldog,Jayce,MID,14,1,3,0,0.3,220,4,9.2,8513,357,0.228,21,9,3,2,1,0.88,0.38,0.08,0.13,0.142,8778,6594,2184,0,368,0.211,0.04,1.0,0,0,0,0,0,-179,-16,-226,0,0,1482,1482,586,0,9858,0,4,101,12090,102,3,26,0,0,13.11,6/14/2023,KDF,Lose
Taeyoon,Jhin,ADC,11,0,3,0,0,204,4,8.6,7752,325,0.208,17,9,6,4,3,0.71,0.38,0.17,0.25,0.115,4337,4010,327,0,182,0.104,0.0,0.0,0,0,0,0,0,-1027,-14,-277,0,0,1532,1532,1298,0,5118,0,16,140,10984,97,8,19,0,0,13.11,6/14/2023,KDF,Lose
Doran,Renekton,TOP,15,0,1,6,6,227,12,9.5,9730,408,0.2,23,7,4,4,2,0.96,0.29,0.17,0.17,0.113,10479,8836,1643,0,439,0.222,0.25,0.5,0,0,0,0,0,-2,0,-470,0,0,5076,5076,10011,0,19910,0,18,72,24820,32,5,19,0,0,13.11,6/14/2023,GEN,Win
Peanut,Kindred,JUNGLE,13,6,0,1,Perfect KDA,170,152,7.1,11252,472,0.231,46,9,12,8,7,1.93,0.38,0.34,0.5,0.225,10260,7362,2213,685,430,0.217,0.29,0.583,0,1,0,0,0,1671,17,811,1,0,3406,3406,13502,1950,16348,0,4,267,18975,0,9,22,0,0,13.11,6/14/2023,GEN,Win
Chovy,Annie,MID,15,1,0,6,Perfect KDA,231,4,9.7,9626,404,0.198,24,7,5,4,3,1.01,0.29,0.17,0.21,0.118,11163,1153,9954,56,468,0.236,0.29,0.583,1,0,0,0,0,179,16,226,0,0,2873,2873,2054,0,7320,2317,20,283,8653,0,8,25,0,0,13.11,6/14/2023,GEN,Win
Peyz,Aphelios,ADC,14,5,0,5,Perfect KDA,244,11,10.2,11519,483,0.237,34,10,9,5,5,1.43,0.42,0.21,0.38,0.167,14449,12428,2021,0,606,0.306,0.42,0.833,0,0,0,0,0,1027,14,277,0,0,7746,7746,4124,0,12256,0,4,191,9763,0,8,21,0,0,13.11,6/14/2023,GEN,Win
Delight,Milio,SUPPORT,11,0,0,9,Perfect KDA,33,0,1.4,6493,272,0.134,77,34,9,9,9,3.23,1.43,0.38,0.38,0.377,928,231,697,0,39,0.02,0.38,0.75,0,0,0,0,0,182,19,918,1,0,1436,1436,5863,3526,4568,5058,4,81,8373,0,11,23,0,0,13.11,6/14/2023,GEN,Win
kingen,Gragas,TOP,14,2,0,6,Perfect KDA,189,0,8.3,8662,380,0.195,32,13,4,8,7,1.4,0.57,0.35,0.18,0.162,12087,2325,9582,180,531,0.222,0.35,0.471,1,0,0,0,0,28,5,596,0,0,3845,3845,12796,699,22613,0,35,312,20928,0,10,22,0,0,13.11,6/14/2023,HLE,Win
Zeka,Annie,MID,13,3,0,7,Perfect KDA,190,11,8.3,9026,396,0.203,25,5,6,3,3,1.1,0.22,0.13,0.26,0.127,16358,1517,14841,0,718,0.3,0.44,0.588,1,0,0,0,0,896,21,124,1,0,3450,3450,1057,0,4299,899,21,254,5649,0,5,17,0,0,13.11,6/14/2023,HLE,Win
Viper,Aphelios,ADC,12,6,0,5,Perfect KDA,204,6,9.0,10654,468,0.24,32,10,10,3,3,1.4,0.44,0.13,0.44,0.162,14416,13204,804,408,633,0.265,0.48,0.647,0,0,0,0,0,1526,33,1312,1,0,6633,6633,1123,0,4974,0,18,135,2620,0,5,17,0,0,13.11,6/14/2023,HLE,Win
Life,Blitzcrank,SUPPORT,9,4,0,6,Perfect KDA,26,0,1.1,6338,278,0.143,67,31,8,10,9,2.94,1.36,0.44,0.35,0.34,4582,1401,2594,587,201,0.084,0.44,0.588,0,0,0,0,0,485,-12,-810,-1,0,231,231,520,0,2663,0,30,177,4915,0,14,27,0,0,13.11,6/14/2023,HLE,Win
Rascal,Malphite,TOP,13,0,1,1,1,172,0,7.5,7736,340,0.236,21,8,3,5,5,0.92,0.35,0.22,0.13,0.146,6805,2241,4564,0,299,0.265,0.04,1.0,0,0,0,0,0,-28,-5,-596,0,0,4507,4507,1828,0,27767,0,8,470,14748,38,6,16,0,0,13.11,6/14/2023,DRX,Lose
Croco,Wukong,JUNGLE,11,1,2,0,0.5,104,88,4.6,6350,279,0.194,29,14,6,14,12,1.27,0.61,0.61,0.26,0.201,3573,3105,251,217,157,0.139,0.04,1.0,0,0,0,0,0,-1539,-46,-1659,-2,0,395,395,7966,0,12118,0,4,173,16737,64,16,31,150,0,13.11,6/14/2023,DRX,Lose
Paduck,Xayah,ADC,11,0,5,0,0,172,8,7.5,7669,337,0.234,16,7,6,3,1,0.7,0.31,0.13,0.26,0.111,6823,6641,50,132,299,0.265,0.0,0.0,0,0,0,0,0,-1526,-33,-1312,-1,0,417,417,954,0,5731,0,7,54,12182,100,3,18,0,0,13.11,6/14/2023,DRX,Lose
BeryL,Rakan,SUPPORT,9,0,6,1,0.2,34,0,1.5,4841,212,0.148,58,31,8,12,10,2.55,1.36,0.53,0.35,0.403,3230,908,1934,388,142,0.126,0.04,1.0,0,0,0,0,0,-485,12,810,1,0,159,159,1720,501,12290,1465,17,110,13866,111,14,27,0,0,13.11,6/14/2023,DRX,Lose
Rascal,Jax,TOP,13,0,4,0,0,202,4,8.0,7991,316,0.218,20,12,2,4,4,0.79,0.47,0.16,0.08,0.128,14147,7300,6847,0,560,0.278,0.0,0.0,0,0,0,0,0,68,4,-477,0,0,698,698,4665,0,20118,0,7,81,23962,159,5,19,0,0,13.11,6/14/2023,DRX,Lose
Croco,Wukong,JUNGLE,11,0,3,1,0.3,116,106,4.6,6564,260,0.179,29,7,8,6,5,1.15,0.28,0.24,0.32,0.186,5953,4685,884,384,235,0.117,0.04,0.333,0,0,0,0,0,-848,-16,-298,0,0,0,0,9315,0,14683,0,7,135,21298,99,7,23,0,0,13.11,6/14/2023,DRX,Lose
Paduck,Jinx,ADC,12,2,4,0,0.5,243,24,9.6,9405,372,0.257,19,7,5,1,0,0.75,0.28,0.04,0.2,0.122,18798,16279,2159,360,743,0.369,0.08,0.667,0,0,0,0,0,-225,-10,-359,-1,0,0,0,2763,0,8631,0,11,90,14704,101,2,17,50,100,13.11,6/14/2023,DRX,Lose
BeryL,Milio,SUPPORT,11,0,3,2,0.7,33,0,1.3,5221,207,0.142,64,32,8,10,9,2.53,1.27,0.4,0.32,0.41,1953,634,1319,0,77,0.038,0.08,0.667,0,0,0,0,0,319,3,361,1,0,0,0,5703,3587,7487,3700,10,64,12934,93,12,23,0,0,13.11,6/14/2023,DRX,Lose
kingen,Renekton,TOP,15,2,0,4,Perfect KDA,236,8,9.3,10907,431,0.208,40,14,7,9,9,1.58,0.55,0.36,0.28,0.188,14361,12383,1978,0,568,0.204,0.24,0.375,0,0,0,0,0,-68,-4,477,0,0,4423,4423,13874,0,26672,0,16,37,26535,0,10,25,100,0,13.11,6/14/2023,HLE,Win
Zeka,Ahri,MID,15,5,0,5,Perfect KDA,237,0,9.4,12012,475,0.229,32,7,8,6,5,1.27,0.28,0.24,0.32,0.15,21592,2147,13977,5468,854,0.307,0.4,0.625,1,0,0,0,0,627,19,-228,0,0,3237,3237,3945,0,6700,0,29,121,11306,0,8,26,0,0,13.11,6/14/2023,HLE,Win
Viper,Aphelios,ADC,14,4,1,5,9,239,8,9.5,11993,474,0.228,32,15,8,6,6,1.27,0.59,0.24,0.32,0.15,19719,18620,769,330,780,0.28,0.36,0.563,0,0,0,0,0,225,10,359,1,0,6420,6420,4803,0,10830,0,11,146,7837,30,7,21,0,50,13.11,6/14/2023,HLE,Win
Life,Nautilus,SUPPORT,12,1,2,8,4.5,30,0,1.2,6676,264,0.127,66,30,7,7,6,2.61,1.19,0.28,0.28,0.31,5690,983,3951,756,225,0.081,0.36,0.563,1,0,0,0,0,-319,-3,-361,-1,0,227,227,936,476,10641,0,40,223,9126,21,9,19,0,0,13.11,6/14/2023,HLE,Win
Doran,Gnar,TOP,15,5,2,5,5,211,12,8.0,11866,448,0.232,21,7,2,6,4,0.79,0.26,0.23,0.08,0.089,13476,10651,2273,552,509,0.218,0.38,0.625,2,0,0,0,0,-185,-4,-298,0,0,7963,7963,6157,0,19456,0,32,465,21854,56,7,25,100,300,13.1,6/11/2023,GEN,Win
Peanut,Kha'Zix,JUNGLE,14,3,1,8,11,171,144,6.5,10072,381,0.197,68,25,16,6,5,2.57,0.94,0.23,0.6,0.289,12911,10603,1361,947,488,0.209,0.42,0.688,0,0,0,0,0,524,23,602,1,1,2069,2069,14758,0,14715,0,9,197,23999,21,7,19,0,0,13.1,6/11/2023,GEN,Win
Chovy,Neeko,MID,14,2,2,4,3,214,4,8.1,9848,372,0.193,34,10,9,8,6,1.28,0.38,0.3,0.34,0.145,15596,535,15061,0,589,0.253,0.23,0.375,0,0,0,0,0,689,29,1175,1,0,2153,2153,417,0,8955,0,29,81,12908,87,10,30,200,50,13.1,6/11/2023,GEN,Win
Peyz,Lucian,ADC,14,5,3,4,3,245,4,9.3,12399,468,0.243,42,11,11,3,3,1.59,0.42,0.11,0.42,0.179,14205,8755,4894,556,537,0.23,0.34,0.563,0,1,0,0,0,116,-6,309,0,0,5328,5328,26,0,6031,0,0,1,12350,91,6,23,0,150,13.1,6/11/2023,GEN,Win
Delight,Nami,SUPPORT,12,1,2,12,6.5,3,0,0.1,6911,261,0.135,70,38,2,8,8,2.64,1.44,0.3,0.08,0.298,5529,498,5031,0,209,0.09,0.49,0.813,0,0,0,0,0,-232,0,-433,0,0,1129,1129,7691,5431,2932,1112,25,154,7423,37,11,27,0,0,13.1,6/11/2023,GEN,Win
Zeus,Malphite,TOP,14,5,1,4,9,202,0,7.6,10220,386,0.235,18,7,6,3,3,0.68,0.26,0.11,0.23,0.121,12274,2344,9750,180,464,0.233,0.34,0.9,1,1,0,0,0,185,4,298,0,0,381,381,4532,2383,36307,0,22,439,12455,46,5,21,300,200,13.1,6/11/2023,T1,Lose
Oner,Jax,JUNGLE,12,1,5,4,1,133,123,5.0,7903,299,0.181,32,13,7,8,7,1.21,0.49,0.3,0.26,0.215,7385,4008,2933,444,279,0.14,0.19,0.5,0,0,0,0,0,-524,-23,-602,-1,0,0,0,7791,0,20290,0,6,258,24365,154,9,23,50,0,13.1,6/11/2023,T1,Lose
Faker,Annie,MID,13,2,2,4,3,178,0,6.7,8868,335,0.204,13,5,3,3,2,0.49,0.19,0.11,0.11,0.087,12202,492,11225,485,461,0.232,0.23,0.6,0,0,0,0,0,-689,-29,-1175,-1,0,559,559,418,0,8665,1086,20,223,10997,86,5,19,150,100,13.1,6/11/2023,T1,Lose
Gumayusi,Draven,ADC,12,2,5,5,1.4,236,0,8.9,10760,407,0.247,25,7,15,2,1,0.94,0.26,0.08,0.57,0.168,17234,15299,1935,0,651,0.328,0.26,0.7,0,0,0,0,0,-116,6,-309,0,0,997,997,4957,534,10694,0,6,52,18723,149,3,20,0,0,13.1,6/11/2023,T1,Lose
Keria,Milio,SUPPORT,11,0,3,9,3,4,0,0.2,5821,220,0.134,61,41,3,15,15,2.3,1.55,0.57,0.11,0.409,3516,1138,2378,0,133,0.067,0.34,0.9,0,0,0,0,0,232,0,433,0,0,160,160,6807,4033,6437,5198,15,125,12368,89,17,29,0,0,13.1,6/11/2023,T1,Lose
Zeus,Sion,TOP,16,2,3,9,3.7,227,6,7.5,11737,390,0.196,33,14,3,11,10,1.1,0.47,0.37,0.1,0.147,14762,9293,5116,353,491,0.173,0.37,0.647,0,0,0,0,0,325,6,113,0,0,1157,1157,4438,1679,56355,0,33,472,28076,56,15,37,0,150,13.1,6/11/2023,T1,Win
Oner,Viego,JUNGLE,15,4,4,6,2.5,187,151,6.2,11631,387,0.194,54,9,14,9,7,1.8,0.3,0.3,0.47,0.241,7077,6262,582,233,235,0.083,0.33,0.588,1,1,0,0,0,719,15,304,0,0,2494,2494,15699,55,21381,0,9,204,28806,73,8,21,0,400,13.1,6/11/2023,T1,Win
Faker,Ahri,MID,16,2,1,8,10,233,4,7.7,11926,397,0.199,24,9,3,7,6,0.8,0.3,0.23,0.1,0.107,20836,3849,12760,4227,693,0.244,0.33,0.588,1,0,0,0,0,150,-7,-555,-1,0,4705,4705,7456,0,10362,0,23,82,16358,30,9,25,0,0,13.1,6/11/2023,T1,Win
Gumayusi,Zeri,ADC,15,9,0,3,Perfect KDA,359,30,11.9,16842,560,0.281,47,14,16,6,6,1.56,0.47,0.2,0.53,0.21,30638,21746,8174,718,1019,0.358,0.4,0.706,0,1,1,0,0,1388,21,399,1,0,12040,12040,3578,0,26846,0,11,172,15681,0,7,22,0,0,13.1,6/11/2023,T1,Win
Keria,Yuumi,SUPPORT,13,0,0,12,Perfect KDA,4,0,0.1,7833,261,0.131,66,45,0,12,12,2.2,1.5,0.4,0.0,0.295,12253,76,12177,0,408,0.143,0.4,0.706,0,0,0,0,0,271,-28,481,0,0,1038,1038,7139,5491,1847,10013,24,244,3872,0,13,27,0,0,13.1,6/11/2023,T1,Win
Doran,Kayle,TOP,16,3,5,2,1,283,12,9.4,13486,449,0.273,30,13,5,5,4,1.0,0.43,0.17,0.17,0.141,16903,4571,11001,1331,562,0.329,0.17,0.625,0,1,0,0,0,-325,-6,-113,0,0,3095,3095,11873,1394,18451,0,9,271,25832,86,6,23,150,0,13.1,6/11/2023,GEN,Lose
Peanut,Wukong,JUNGLE,13,3,4,2,1.3,151,129,5.0,9521,317,0.193,49,7,17,5,5,1.63,0.23,0.17,0.57,0.23,7571,6198,939,434,252,0.147,0.17,0.625,0,0,0,0,0,-719,-15,-304,0,0,0,0,10953,0,28341,0,7,41,27133,125,6,21,400,0,13.1,6/11/2023,GEN,Lose
Chovy,Gragas,MID,15,1,5,5,1.2,213,12,7.1,9077,302,0.184,30,14,4,6,6,1.0,0.47,0.2,0.13,0.141,15023,729,14294,0,500,0.292,0.2,0.75,1,0,0,0,0,-150,7,555,1,0,0,0,10602,0,21923,0,40,505,30048,200,8,35,0,0,13.1,6/11/2023,GEN,Lose
Peyz,Draven,ADC,14,0,2,3,1.5,279,9,9.3,10814,360,0.219,22,11,6,5,5,0.73,0.37,0.17,0.2,0.103,10724,9683,845,196,357,0.209,0.1,0.375,0,0,0,0,0,-1388,-21,-399,-1,0,120,120,3475,0,8991,0,7,118,13638,21,6,22,0,0,13.1,6/11/2023,GEN,Lose
Delight,Milio,SUPPORT,12,1,1,4,5,49,0,1.6,6490,216,0.131,82,41,10,9,8,2.73,1.36,0.3,0.33,0.385,1204,300,904,0,40,0.023,0.17,0.625,0,0,0,0,0,-271,28,-481,0,0,44,44,6700,3951,7394,5791,9,110,10389,27,11,25,0,0,13.1,6/11/2023,GEN,Lose
Doran,Jax,TOP,16,0,5,8,1.6,208,5,6.4,9695,300,0.172,28,15,6,3,3,0.87,0.46,0.09,0.19,0.102,12394,5305,6862,227,383,0.175,0.25,0.533,0,0,0,0,0,-1804,-48,-1648,-1,0,2702,2702,2796,0,21067,0,14,146,27118,136,4,21,0,0,13.1,6/11/2023,GEN,Win
Peanut,Maokai,JUNGLE,14,1,1,13,14,135,123,4.2,9464,292,0.168,42,14,10,14,14,1.3,0.43,0.43,0.31,0.153,9491,1165,7817,509,293,0.134,0.43,0.933,0,0,0,0,0,-1257,-25,-1091,-1,0,425,425,16392,1685,30383,0,59,534,25572,33,15,27,0,0,13.1,6/11/2023,GEN,Win
Chovy,Annie,MID,15,1,2,10,5.5,240,4,7.4,10394,321,0.184,42,10,11,7,7,1.3,0.31,0.22,0.34,0.153,15110,1156,13727,227,467,0.214,0.34,0.733,0,0,0,0,0,262,16,359,0,0,1965,1965,1188,0,9793,2506,26,373,12823,70,9,31,0,0,13.1,6/11/2023,GEN,Win
Peyz,Zeri,ADC,16,11,1,3,14,388,66,12.0,18547,573,0.328,62,11,24,2,2,1.92,0.34,0.06,0.74,0.226,31801,21635,8641,1525,983,0.45,0.43,0.933,0,0,1,0,1,-752,14,579,1,0,10417,10417,5126,0,17471,0,13,289,15066,21,3,21,1000,100,13.1,6/11/2023,GEN,Win
Delight,Milio,SUPPORT,13,2,2,11,6.5,38,0,1.2,8400,260,0.149,100,65,9,17,17,3.09,2.01,0.53,0.28,0.365,1946,582,1241,123,60,0.028,0.4,0.867,0,0,0,0,0,408,1,60,0,0,1340,1340,6018,4341,4333,4494,8,79,8165,35,19,36,50,0,13.1,6/11/2023,GEN,Win
Zeus,Gragas,TOP,15,2,4,5,1.8,220,5,6.8,11323,350,0.201,27,9,5,6,5,0.83,0.28,0.19,0.15,0.092,16242,956,15286,0,502,0.257,0.22,0.636,1,0,0,0,0,1804,48,1648,1,0,1721,1721,10725,0,20398,0,42,386,23517,141,8,25,0,50,13.1,6/11/2023,T1,Lose
Oner,Viego,JUNGLE,13,4,4,5,2.3,167,140,5.2,10849,335,0.192,58,15,15,14,12,1.79,0.46,0.43,0.46,0.197,8051,6744,828,479,249,0.128,0.28,0.818,0,0,0,0,0,1257,25,1091,1,0,332,332,11914,51,25256,0,12,143,24977,156,13,30,0,300,13.1,6/11/2023,T1,Lose
Faker,Ahri,MID,16,0,1,4,4,258,4,8.0,10667,330,0.189,59,24,10,5,5,1.82,0.74,0.15,0.31,0.2,10305,698,7131,2476,318,0.163,0.12,0.364,0,0,0,0,0,-262,-16,-359,0,0,2193,2193,5447,0,11695,0,12,52,15822,0,5,20,0,0,13.1,6/11/2023,T1,Lose
Gumayusi,Draven,ADC,15,5,1,2,7,327,29,10.1,16795,519,0.298,34,15,9,6,6,1.05,0.46,0.19,0.28,0.115,22311,21880,0,431,689,0.353,0.22,0.636,0,0,0,0,0,752,-14,-579,-1,1,2179,2179,10304,0,10055,0,13,147,16580,0,8,30,100,700,13.1,6/11/2023,T1,Lose
Keria,Blitzcrank,SUPPORT,10,0,5,7,1.4,35,0,1.1,6740,208,0.12,117,68,12,25,22,3.61,2.1,0.77,0.37,0.397,6222,1501,3828,893,192,0.099,0.22,0.636,0,0,0,0,0,-408,-1,-60,0,0,0,0,1160,0,8175,0,34,190,12060,108,27,39,0,0,13.1,6/11/2023,T1,Lose
Rascal,Cho'Gath,TOP,12,1,3,1,0.7,164,1,7.5,6954,320,0.227,17,10,3,6,6,0.78,0.46,0.28,0.14,0.145,8877,928,5745,2204,408,0.263,0.09,1.0,0,0,0,0,0,-1527,-5,-1057,-1,0,88,88,4469,0,20258,0,57,560,22354,105,7,25,150,0,13.1,6/11/2023,DRX,Lose
